sku	virtual	downloadable	rating_count	average_rating	total_sales	tax_status	tax_class	post_author	post_date	post_date_gmt	post_content	post_title	post_excerpt	post_status	comment_status	ping_status	post_password	post_name	post_modified	post_modified_gmt	post_content_filtered	post_parent	guid	menu_order	post_type	post_mime_type	comment_count
16037	0	0	0	0	0	taxable		2	2018-05-11 14:52:59	2018-05-11 12:52:59		Saumaize-Michelin Pouilly-Fuiss‚ Vignes Blanches 2018	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Bƒtie … patir d'une vigne … laquelle on donne ce nom d'usage, la cuv‚e est compl‚t‚e par d'autres parcelles repr‚sentatives de diff‚rents terroirs de Vergisson. L'expression du vin est toujours ‚quilibr‚e avec une trame soyeuse et un fruit frais, sans aucune lourdeur avec une finale saline.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>"	publish	closed	closed		saumaize-michelin-pouilly-fuisse-vignes-blanches-2018	2020-07-11 17:05:05	2020-07-11 15:05:05		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4889	0	product		0
16038	0	0	0	0	6	taxable		2	2018-05-11 14:55:23	2018-05-11 12:55:23		Saumaize-Michelin Saint-V‚ran 2018	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Assemblage de deux parcelles : la premiŠre sur la marne sur la commune de Davay‚ et la seconde sur le calcaire dur dans le revers de la Roche de Vergisson. Le vin, issu de vignes de 15 ans d'ƒge moyen, est vinifi‚ pour moiti‚ en cuve et pour moiti‚ en f–t. Il offre une expression florale des Saint-V‚ran de ce secteur..

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>"	publish	closed	closed		saumaize-michelin-saint-veran-2018	2020-08-27 11:45:02	2020-08-27 09:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4890	0	product		0
15807	0	0	0	0	36	taxable		2	2018-05-11 14:59:33	2018-05-11 12:59:33		Jacqueson Rully Blanc 1er Cru La Pucelle 2018	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Ce climat est trŠs pr‚coce en maturit‚ et produit des vins d'une grande amplitude, trŠs fruit‚s, au nez de miel et de fleurs blanches.On trouve des ar“mes de beurre au fur et … mesure du vieillissement du vin.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>"	publish	closed	closed		jacqueson-rully-blanc-1er-cru-la-pucelle-2018	2020-08-26 09:35:02	2020-08-26 07:35:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4891	0	product		0
15952	0	0	0	0	3	taxable		2	2018-05-11 15:05:32	2018-05-11 13:05:32		Jacqueson Rully Rouge Les ChaponniŠres 2018	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Ce vinÿ est issu d'une parcelle de pinot noir ‚lev‚ durant environ 12 mois en f–ts de chˆne dont 25% de f–ts neufs. C'est un vin dot‚ d'une bouche charnue et fruit‚e. Les ar“mes majeurs sont la fraise et le cassis.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>"	publish	closed	closed		jacqueson-rully-rouge-les-chaponnieres-2018	2020-08-27 15:15:02	2020-08-27 13:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4892	0	product		0
15808	0	0	0	0	3	taxable		2	2018-05-11 15:10:59	2018-05-11 13:10:59		Jacqueson Rully Rouge 1er Cru Les Cloux 2018	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

La robe est d'un rubis intense.ÿCe 1<span class=""font7"">er</span><span class=""font6"">ÿcruÿ Les Cloux ne laissent en aucun cas insensible tant le profil enj“leur de ce vin est irr‚sistible. Les vieilles vignes de pinot noir d‚livrent un jus gourmand et ‚pic‚ d'une grande finesse.</span><strong><span class=""font5"">ÿ</span></strong><span class=""font5"">Deÿ</span><span class=""font5"">subtiles notes de framboise, de cerises griottes l‚gŠrement ‚pic‚es (poivre, cannelle) ‚manent de grand vins rouge de gastronomie.</span>

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>"	publish	closed	closed		jacqueson-rully-rouge-1er-cru-les-cloux-2018	2020-05-07 12:14:58	2020-05-07 10:14:58		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4893	0	product		0
16062	0	0	0	0	9	taxable		2	2018-05-15 09:25:03	2018-05-15 07:25:03		Domaine Brintet Mercurey Blanc Vieilles Vignes 2018	"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Issu de vieilles vignes, ce Mercurey Vieilles Vignes pr‚sente un suppl‚ment de finesse, de gras et de tension. C'est de dor‚ du Chardonnay qui amŠne des ar“mes de fleurs blanches de noisettes, d'amandes et d'‚pices. Une touche min‚rale participe … sa typicit‚. Il est riche et soyeux.

</div>
</section></div>
</div>
</div>
</div>"	publish	closed	closed		domaine-brintet-mercurey-blanc-vieilles-vignes-2018	2020-08-05 09:30:14	2020-08-05 07:30:14		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4899	0	product		0
16063	0	0	0	0	1	taxable		2	2018-05-15 09:32:58	2018-05-15 07:32:58		Domaine Brintet Mercurey Rouge Vieilles Vignes 2018	Ce Mercurey rouge possŠde un charme particulier. Typique, il est … la fois fruit‚ et min‚ral. Ces caract‚ristiques s'associent … une solide charpente, ample et d'une bonne longueur en bouche.	publish	closed	closed		domaine-brintet-mercurey-rouge-vieilles-vignes-2018	2020-08-25 16:05:02	2020-08-25 14:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4900	0	product		0
14802	0	0	0	0	0	taxable		2	2018-05-15 09:44:00	2018-05-15 07:44:00		Domaine Des Croix Beaune 1er Cru Les Cent Vignes 2017	Une belle robe pourpre. Le nez est complexe, trŠs pr‚cis, sur la myrtille et le cassis. Beau fruit pur. Une bouche juteuse, charnue. Grande suavit‚. La finale est resserr‚e par les tanins et de beaux amers. TrŠs belle cuv‚e, bien structur‚.	publish	closed	closed		domaine-des-croix-beaune-1er-cru-les-cent-vignes-2017	2020-01-03 16:56:04	2020-01-03 15:56:04		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4901	0	product		0
13052	0	0	0	0	0	taxable		2	2018-05-15 10:05:23	2018-05-15 08:05:23		Domaine Des Croix Savigny-LŠs-Beaune 1er Cru Les Peuillets 2015	Ce vin est sur la d‚licatesse et l'‚l‚gance. Les tanins sont trŠs soyeux avec une belle vivacit‚. TrŠs s‚duisant et sur un ‚clat de fruits rouges, il b‚n‚ficie d'une structure fine et nerveuse. Un Savigny, trŠs r‚ussi, plein de profondeur et prˆt … boire.	publish	closed	closed		domaine-des-croix-savigny-les-beaune-1er-cru-les-peuillets-2015	2020-08-26 11:25:01	2020-08-26 09:25:01		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4902	0	product		0
14805	0	0	0	0	0	taxable		2	2018-05-15 10:10:57	2018-05-15 08:10:57		Domaine Des Croix Corton Grand Cru Les GrŠves 2017	Ce vin exhale de beaux ar“mes de fruits rouges et notamment de cerises noires, des nuances fum‚es et ‚pic‚es, rehauss‚es par de discrŠtes notes bois‚es. La bouche r‚vŠle une grande complexit‚ et aux ar“mes pr‚c‚dents viennent s'ajouter des notes menthol‚es et florales. Une belle texture, souple et puissante et une grande longueur.	publish	closed	closed		domaine-des-croix-corton-grand-cru-les-greves-2017	2020-06-27 09:00:07	2020-06-27 07:00:07		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4903	0	product		0
14220	0	0	0	0	5	taxable		2	2018-05-15 10:23:41	2018-05-15 08:23:41		Domaine Des Croix Corton Charlemagne Grand Cru 2016	Ce Corton Charlemagne ‚blouit par son assise, sa profondeur et son allonge. Ce diamant se polira avec le temps pour livrer un flacon grandiose.	publish	closed	closed		domaine-des-croix-corton-charlemagne-grand-cru-2016	2020-05-19 17:15:02	2020-05-19 15:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4904	0	product		0
14374	0	0	0	0	0	taxable		2	2018-05-15 10:40:56	2018-05-15 08:40:56		Alphonse Mellot Coteaux Charitois Rouge Les P‚nitents 2015	A l'oeil, la robe est limpide, rouge rubis. Son nez d‚veloppe un bouquet de fruits rouges, de m–re et de cassis. La bouche est ample, fraŒche avec des tanins fins et les mˆmes saveurs de fruits rouges qu'au nez.	publish	closed	closed		alphonse-mellot-coteaux-charitois-rouge-les-penitents-2015	2020-08-27 16:05:02	2020-08-27 14:05:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4907	0	product		0
14395	0	0	0	0	4	taxable		2	2018-05-15 10:45:05	2018-05-15 08:45:05		Alphonse Mellot Sancerre Blanc Edmond 2016	La cuv‚e Edmond est sans doute l'un des plus grands Sancerre : fusel‚, ample et complexe, cette grande cuv‚e de garde est une r‚ussite majeure.	publish	closed	closed		alphonse-mellot-sancerre-blanc-edmond-2016	2020-07-25 15:45:02	2020-07-25 13:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4908	0	product		0
15614	0	0	0	0	0	taxable		2	2018-05-15 10:53:15	2018-05-15 08:53:15		Antoine-Marie Arena Vin de France Bianco Gentile 2018	Magnifiques reflets verts, superbe maturit‚ du raisin, texture ample, d‚licate, parfaite d‚finition du terroir, trŠs l‚gŠre touche de froment apportant son charme propre.	publish	closed	closed		antoine-marie-arena-vin-de-france-bianco-gentile-2018	2020-06-06 09:55:02	2020-06-06 07:55:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4909	0	product		0
	0	0	0																								
13809	0	0	0	0	4	taxable		2	2018-05-15 11:11:59	2018-05-15 09:11:59		Antoine-Marie Arena Vin de France Rouge San Giovanni 2017	Ce vin montre de la pr‚cision et de la justesse. San Giovanni, encore trŠs jeune, offre des nuances ‚pic‚es et une matiŠre de qualit‚. Il s‚duit par sa dimension et sa gourmandise.	publish	closed	closed		antoine-marie-arena-vin-de-france-rouge-san-giovanni-2017	2020-04-23 22:54:55	2020-04-23 20:54:55		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4910	0	product		0
15612	0	0	0	0	6	taxable		2	2018-05-15 11:37:35	2018-05-15 09:37:35		Jean-Baptiste Arena Patrimonio Rouge Grotte Di Sole 2018	De magnifiques notes de fruits rouge et d'‚pices. Un bel ‚quilibre entre la structure sudiste et le travail sur la fraŒcheur qui tend le vin sur une acidit‚ ‚l‚gante.	publish	closed	closed		jean-baptiste-arena-patrimonio-rouge-grotte-di-sole-2018	2020-08-07 18:15:02	2020-08-07 16:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4912	0	product		0
13814	0	0	0	0	0	taxable		2	2018-05-15 11:44:19	2018-05-15 09:44:19		Jean-Batiste Arena Muscat du Cap Corse 2015	Un muscat subtil, sans aucune lourdeur, fin et ‚l‚gant. Un vin qui livrera bien des secrets aprŠs une heure de carafe sur un foie gras ou une tarte aux fruits exotiques. Une cuv‚e gourmande … souhait.	publish	closed	closed		jean-batiste-arena-muscat-du-cap-corse-2015	2020-04-04 09:00:05	2020-04-04 07:00:05		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4913	0	product		0
15613	0	0	0	0	2	taxable		2	2018-05-15 11:47:17	2018-05-15 09:47:17		Antoine-Marie Arena Patrimonio Hauts de Carco 2018	"<span style=""display: inline !important; float: none; background-color: transparent; color: #666666; font-family: 'Open Sans',sans-serif; font-size: 16px; font-size-adjust: none; font-stretch: 100%; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; line-height: 18px; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">Des grappes de vermentinu trŠs marqu‚es par leur sol min‚ral plus unÿmode de vinification ""typ‚ Arena"" mettent en valeur la discrŠte ‚l‚gance de ce vin trŠs ‚quilibr‚, par opposition au c“t‚ exag‚r‚ment extraverti d'autres blancs corses bien plusÿ""communs"".</span>"	publish	closed	closed		antoine-marie-arena-patrimonio-hauts-carco-2018	2020-08-22 17:25:02	2020-08-22 15:25:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4914	0	product		0
15615	0	0	0	0	8	taxable		2	2018-05-15 12:00:26	2018-05-15 10:00:26		Jean-Baptiste Arena Patrimonio Blanc Morta Maio	TrŠs joli nez, assez d‚licat, de fruits jaunes et blancs, avec des notes florales et de fruits exotiques. Cette complexit‚ d‚licate se retrouve en bouche, parfaitement ‚quilibr‚e sans lourdeur, o— la matiŠre montre une belle pr‚sence et une texture assez grasse.	publish	closed	closed		jean-baptiste-arena-patrimonio-morta-maio	2020-08-22 17:25:02	2020-08-22 15:25:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4915	0	product		0
15533	0	0	0	0	24	taxable		2	2018-05-17 11:09:36	2018-05-17 09:09:36		Alain Graillot Crozes-Hermitage Rouge La Guiraude 2016	"3 bouteilles maximum par client

Une belle palette aromatique avec un fruit bien m–r, juste soulign‚ par les notes de poivre et d'olive noire. La d‚finition est jeune, le bois‚ subtil et l'ensemble se montre coh‚rent. La bouche, dense, charnue pr‚serve pour autant cette belle fraŒcheur fruit‚e. FraŒcheur apport‚e par la vendange entiŠre, qui recentre ici les d‚bats."	publish	closed	closed		alain-graillot-crozes-hermitage-rouge-la-guiraude-2016	2020-04-09 14:00:04	2020-04-09 12:00:04		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4918	0	product		0
15531	0	0	0	0	6	taxable		2	2018-05-17 11:15:27	2018-05-17 09:15:27		Alain Graillot Crozes-Hermitage Rouge 2017	Cette trŠs belle et trŠs s‚duisante cuv‚eÿCrozes-Hermitage, dot‚e d'une grande min‚ralit‚, s'ouvre au nez sur des notes de fruits noirs, accompagn‚es de subtiles nuances de r‚glisse et de cŠdre. Un rouge concentr‚, qui se r‚vŠle trŠs bourguignon en bouche, avec beaucoup d'‚l‚gance.	publish	closed	closed		alain-graillot-crozes-hermitage-rouge-2017	2020-07-18 10:55:03	2020-07-18 08:55:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4919	0	product		0
15530	0	0	0	0	10	taxable		2	2018-05-17 11:17:53	2018-05-17 09:17:53		Alain Graillot Crozes-Hermitage Blanc 2018	Issu de faible rendements comme pour l'ensemble de la production du domaine, ce Crozes-Hermitage s'ouvre … l'oeil dans une robe jaune pƒle, et au nez dans un savoureux registre citronn‚, sur de belles saveurs d'agrumes. Frais et tendu … souhait, il fait preuve de beaucoup d'‚l‚gance?	publish	closed	closed		alain-graillot-crozes-hermitage-blanc-2018	2020-07-28 09:45:02	2020-07-28 07:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4920	0	product		0
15928	0	0	0	0	10	taxable		2	2018-05-17 11:53:08	2018-05-17 09:53:08		Cave de Castelmaure CorbiŠres Rouge Vigneron 2018	Le Rouge Vigneron de la cave de Castelmaure offre une couleur pourpre intense. Il possŠde un nez sur des ar“mes de raisins m–rs et de fruits rouges comme la fraise et le cassis. En bouche, ce CorbiŠres est soyeux plein et tendre.	publish	closed	closed		cave-de-castelmaure-corbieres-rouge-vigneron-2018	2020-08-27 16:05:03	2020-08-27 14:05:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4923	0	product		0
16276	0	0	0	0	0	taxable		2	2018-05-17 12:02:25	2018-05-17 10:02:25		Cave de Castelmaure CorbiŠres Rouge Grande Cuv‚e 2017	Sa robe intense aux reflets violac‚s pr‚sente un nez friand, de petits fruits noirs agr‚ment‚s d'une touche grill‚e et torr‚fi‚e. La bouche est puissante, ample et dense.	publish	closed	closed		cave-de-castelmaure-corbieres-rouge-grande-cuvee-2017	2020-07-04 17:35:03	2020-07-04 15:35:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4924	0	product		0
16277	0	0	0	0	12	taxable		2	2018-05-17 12:05:44	2018-05-17 10:05:44		Cave de Castelmaure CorbiŠres Rouge Nø3 2017	Un trŠs grand CorbiŠres qui allie volupt‚, puissance et d‚licatesse. Une belle structure, des tanins m–rs, bien pr‚sents, charnus et feutr‚s, des ar“mes d‚licats et complexes, une superbe longueur : le Nø3 est un vin de garde … appr‚cier sans mod‚ration.	publish	closed	closed		cave-de-castelmaure-corbieres-rouge-n3-2017	2020-06-11 11:15:03	2020-06-11 09:15:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4925	0	product		0
15456	0	0	0	0	0	taxable		2	2018-05-17 12:20:36	2018-05-17 10:20:36		Domaine La Croix Belle C“tes de Thongue Blanc Champ des Lys 2018	Robe jaune dor‚ aux reflets brillants. Nez dot‚ d'une belle complexit‚ aromatique avec des de notes de citron confit. Vin m–r et charnu dont la finale en bouche est longue et ‚pic‚e.	publish	closed	closed		domaine-la-croix-belle-cotes-de-thongue-blanc-champ-des-lys-2018	2020-08-20 09:30:09	2020-08-20 07:30:09		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4926	0	product		0
15425	0	0	0	0	4	taxable		2	2018-05-17 12:26:25	2018-05-17 10:26:25		Domaine La Croix Belle C“tes de Thongue Rouge La Caringole 2018	Robe rouge rubis soutenu. Nez intense de petits fruits rouges, mˆl‚s aux ‚pices. Vin charmeur, velout‚ aux notes fruit‚es de cassis et d'olives ‚cras‚es. Agr‚able … boire dŠs maintenant.	publish	closed	closed		domaine-la-croix-belle-cotes-de-thongue-rouge-la-caringole-2018	2020-08-25 18:25:02	2020-08-25 16:25:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4927	0	product		0
15047	0	0	0	0	5	taxable		2	2018-05-17 12:29:29	2018-05-17 10:29:29		Domaine La Croix Belle C“tes de Thongue Rouge Le Champ du Coq 2016	Robe rouge-rubis soutenue aux reflets violets. Nez complexe de fruits noirs, cassis, cacao et ‚pices. Bouche charnue et ample aux notes de garrigue (tapenade). Bel ‚quilibre en bouche, ample et harmonieux, fraŒcheur et longueur sur le fruit.	publish	closed	closed		domaine-la-croix-belle-cotes-de-thongue-rouge-le-champ-du-coq-2016	2020-07-09 18:15:02	2020-07-09 16:15:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4928	0	product		0
15927	0	0	0	0	2	taxable		2	2018-05-17 12:32:07	2018-05-17 10:32:07		Domaine La Croix Belle C“tes de Thongue Rouge Nø7 2017	Robe pourpre, profonde et brillante. Nez complexe aux ar“mes de fruits noirs, de caf‚, moka et relev‚ par les ‚pices (poivre noir). Bouche riche et velout‚e, vin moderne aux notes fum‚es.	publish	closed	closed		domaine-la-croix-belle-cotes-de-thongue-rouge-n7-2017	2020-08-14 14:45:02	2020-08-14 12:45:02		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4929	0	product		0
16155	0	0	0	0	5	taxable		2	2018-05-17 12:35:04	2018-05-17 10:35:04		Domaine La Croix Belle C“tes de Thongue Blanc Nø7 2018	Robe dor‚e et brillante. Le nez intense ‚voque un m‚lange d'agrumes (citron confit, pamplemousse) et de fruits secs grill‚s. La bouche avec beaucoup de rondeur d‚veloppe des notes min‚rales de fruits exotiques (ananas, passion) de miel et de vanille.	publish	closed	closed		domaine-la-croix-belle-cotes-de-thongue-blanc-n7-2018	2020-07-21 18:55:04	2020-07-21 16:55:04		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4930	0	product		0
16280	0	0	0	0	0	taxable		2	2018-05-17 12:42:03	2018-05-17 10:42:03		Marcel Richaud Cairanne Rouge L'Ebrescade 2017	<div>La bouche est ronde et dense pour cet Ebrescade 2015. Les tanins bien que pr‚sents forment une matiŠre tactile magnifique. La finale est d'une longueur remarquable.</div>	publish	closed	closed		marcel-richaud-cairanne-rouge-lebrescade-2017	2020-07-17 14:45:03	2020-07-17 12:45:03		0	https://www.wine-spirit.fr/?post_type=product&#038;p=4931	0	product		0
